A B C D E F G H I J K
0.892133659495668 0.822829230952413 2.33765974753685 1.93349942355999 1 0.568288708923784 -2.91078663405043 0.490895697464256 -0.555193166453362 1.24243050627273 -0.0496270046435223
-0.842340124630262 0.935201547440792 0.782718244774221 -0.482203276051739 -1 -0.354115892984696 -3.08423401246303 -0.430588161401123 0.580386638770904 1.85450160701932 -0.690909839995105
-1.26428056646496 0.775749664984141 1.38072346317828 3.16753822563771 -1 -0.631040773070166 -3.1264280566465 -2.35403997527441 2.55700863508655 4.56829586916745 -6.2943519386989
0.911099614058469 -0.515217530899615 10.7148525507754 0.370689326943086 1 0.857059447094368 -2.90889003859415 2.09776525433506 -0.791548315026295 0.890595058285816 0.473663473151647
0.577241991492757 0.911559995020285 0.660054716404893 -0.0338296725559536 -1 -0.41116708948871 -2.94227580085072 -0.424140480576116 -0.597403004039001 -1.1360425340612 0.18592463446104
-0.501798943153887 -0.0749903556355786 0.595515170150411 1.11642342539801 -1 -0.997184259082367 -3.05017989431539 -1.8945799671813 1.00052012869781 1.64422797140029 -0.239228625166719
0.621085905130568 0.98509868872614 0.147860440456529 4.82317457432131 -1 -0.17199003886865 -2.93789140948694 -5.08808651163522 1.59594748560391 -1.15736003669463 0.0124836340792124
0.87612167782499 0.998494481660477 1.11671440257357 2.31929016098751 -1 0.0548522569597145 -2.9123878322175 0.0281894133017439 -0.712749748559516 2.29315002510491 -1.39151605362674
0.555305825141016 0.950016832453976 0.88856787847719 0.601801216450371 1 0.312198683620085 -2.9444694174859 -0.0140196568848491 -1.13108892211368 1.91099285055781 -1.71963956784293
-1.24105575264494 -0.121444033574987 4.40939759440095 -2.42177605722811 1 0.9925982806297 -3.12410557526449 -2.47940211973022 -0.801477723602355 4.7848224157463 -24.4988303810558
-0.729797023848266 0.241056450000184 0.964096630281539 0.642803412334847 -1 -0.970511096233994 -3.07297970238483 -1.34774394893554 0.872632161075174 2.8727757960183 -1.28411796269777
1.25831672126519 0.997722382793087 1.08315125944256 2.04381449004898 -1 0.0674540352661393 -2.87416832787348 -0.863194347590539 -0.293588966378459 -2.27460014525154 1.49702807246451
0.602160898627363 0.981901773574059 -0.408320336764795 -1.53725346774016 1 -0.189390884289919 -2.93978391013726 -0.358063417043999 -1.01145498664337 -3.87648395391353 2.30428936574402
0.495073192946082 0.354052700893821 1.4892725338028 -3.08728709765273 -1 -0.935225472808451 -2.95049268070539 -2.36894805166111 -1.57213061380131 -1.66574522490125 2.91345655644292
-1.05678362624724 0.601276406397785 1.33854561311258 -0.184311187907179 1 0.799041102265312 -3.10567836262472 0.791783296402276 1.42272823566531 -0.903918988476416 -0.00277843636610521
-0.180832884809946 0.968901592863597 1.8815460112681 -5.74289903838806 1 0.247446364585103 -3.01808328848099 -4.38548808352092 -1.97219564488308 -1.91455379188407 1.98142825555774
-0.486154201305492 0.279830013658883 4.81896351908231 0.178461732486497 1 0.960049563020404 -3.04861542013055 1.01651776664904 1.00640559772038 0.444635872781169 0.0531094041879199
0.781324455592192 0.160356611766749 3.7122744044763 -0.333253805466842 1 0.987059145676027 -2.92186755444078 1.38944658973045 -0.638854081212349 -3.18167221578668 2.74117274929933
0.11115078408886 -0.27212023500676 7.64358231590493 -1.31938141163318 1 0.962263258001606 -2.98888492159111 1.70419101521806 0.265944750638555 -3.06277921802939 10.427718544042
-0.884254133911067 0.99995744698741 -0.64051356240597 -1.04178019555201 1 -0.0092251945465734 -3.08842541339111 -0.441081377015745 0.227096579276206 0.682247435494093 -1.5479698739109
0.787179461665768 0.967963419334023 0.60128037123806 1.15507021704776 1 -0.251091255983132 -2.92128205383342 -0.459294391029665 -1.24048612087358 2.3744473536157 -2.07025424551092
0.0938390975489281 0.155632616372455 -0.39721855060614 -4.08072678815945 -1 -0.987815007337439 -2.99061609024511 -3.28685607306809 -1.46216931618746 -3.51606963079536 2.97297315688433
-2.39656724797206 0.798651471208707 0.598902633036268 -0.892253448497828 1 0.601793841391026 -3.23965672479721 0.609166402190475 2.58782335604231 0.935097706775312 -1.41171862980931
-0.156397298161432 0.990843546448952 -1.04767401547686 0.0146787265709587 1 -0.135015060124652 -3.01563972981614 -0.217302370944614 -0.129738524827398 -0.434320137417176 -0.410748470275666
-0.475861861866108 0.582091228053606 0.614790211984172 1.83820348876497 -1 -0.813123485224135 -3.04758618618661 -2.58455631790694 1.75455579202605 -0.258789965199596 0.0144061144825
-0.436587346659407 0.828331104726377 -0.396936470242387 -2.12782761048595 -1 -0.560238860614631 -3.04365873466594 -0.60653934982534 0.545514910867228 -4.76686958449734 6.95797538952191
1.18816478699154 0.985188396011228 2.31345642935082 -1.37540685652468 1 -0.171475433706476 -2.88118352130085 -1.37394991323712 -2.28435036566297 0.72935164206197 0.051147641096938
-0.0361989599023788 0.888404343996465 0.561441572731069 0.409244291279212 -1 -0.459061784042421 -3.00361989599024 -0.564284860107551 0.331742558579364 -0.350526807703129 0.00308942255184852
-0.695749192360813 0.911672759089158 -0.0302778980834879 -2.34435121692579 1 0.410916999325608 -3.06957491923608 -0.294600875562648 -0.151635344108081 -1.46517997144342 -9.84002786440357e-05
-0.729974548611906 0.476165114431008 -1.97609056426821 -2.11911550264107 -1 -0.879355891433557 -3.07299745486119 -1.07579925801408 0.69403777318506 -4.95209115191132 2.28571371913249
0.169694596721353 0.995956496020322 -0.317874505696415 -0.463454015024834 -1 -0.0898368411895842 -2.98303054032786 -0.0969808449326733 -0.0858929120640868 -2.83334792696941 0.513445161203046
-1.22037015823761 0.991116380783733 0.641684590874682 -2.04337051422248 1 -0.132997442615091 -3.12203701582376 -0.406716028436058 0.697566803114286 0.211775917702777 -0.0110309437784645
0.261784415716041 0.998751411312352 2.02658084623747 3.78772769104307 -1 0.0499561648006028 -2.9738215584284 -4.64197506798233 1.9043070031165 -0.637145160911542 0.524073639740159
-1.61906314847807 0.477035963843941 2.90027671830357 -1.64930349958214 1 0.878883774568334 -3.16190631484781 1.01160902379345 1.37024958355931 0.909398708608496 -0.102100829205957
-0.114019207782766 0.902382122075763 2.55050298450986 -0.0461644119652976 1 0.430936776984796 -3.01140192077828 0.441839211716523 0.0532621190101704 1.36792246408939 -0.00679088653483636
-0.355602186955273 0.472738455575536 3.47755400154306 -1.68664587505023 1 0.881202787455905 -3.03556021869553 0.0213531922467785 -0.672525871157404 1.98800556824481 -0.381413195766133
0.399029288445071 0.0147947982156323 0.215353664554578 2.3941328473127 -1 -0.999890550983336 -2.96009707115549 -2.85347970792816 0.740039945241467 -0.561694242659554 0.022673575396515
0.18528793982604 0.922401957462153 0.502208604851961 -1.50395197034175 1 -0.38623131523737 -2.9814712060174 -1.19873820521348 -1.08094180946131 0.0337024740258939 -0.00106332649010795
0.994691569586842 -0.164630220536288 5.71682524955103 2.4686651345425 1 0.986355357103196 -2.90053084304132 1.21950299547317 -0.275889485474905 0.113946182180863 -4.81070019249441e-05
-0.725279883160223 0.795551126351809 1.50905405051725 -6.04080660584041 1 0.605886462433655 -3.07252798831602 -1.55313264306414 -0.75931174855037 -5.10085948194612 12.9173894729303
0.842187531319919 0.148900285569196 -0.158822253431742 -0.464343613852079 -1 -0.988852215933914 -2.91578124686801 -2.06089055294378 -1.64190641539592 0.185600718115598 -0.0251297156920516
0.211735136052883 -0.756147434657436 8.86344613842045 2.14527334163515 1 0.654401296652886 -2.97882648639471 1.63038469924475 0.681471103652967 -2.18078054269022 -0.00318468042336416
0.166422123815377 0.6882301637647 0.708016113403696 2.21322249716468 -1 0.725492413250762 -2.98335778761846 0.0880250797099795 0.684297878657815 -0.853107524043273 -0.0411924380049463
-0.665931250625632 -0.300152841888299 6.36251731327768 1.28732749638185 1 0.953891121410813 -3.06659312506256 1.21395240705273 1.47937872872668 0.490191040755351 -0.0347620921752332
-0.343783203770819 0.971262793268406 0.467064511778812 0.374650356991253 -1 -0.238009635125248 -3.03437832037708 -0.599397980864067 0.943017632681434 -1.27938534530543 0.110616399121405
-2.0062817304268 0.824342908621727 1.00148526131076 -3.568909658888 1 0.566090778060436 -3.20062817304268 0.366639015899348 1.52139324163967 -2.00953764133765 0.208370657603637
-0.301917215698934 0.685051588504156 1.86080534229305 -1.64276004676194 -1 -0.728494558035908 -3.03019172156989 -0.81623437804285 0.291307646374431 -1.22058508884299 2.29800152569849
0.11299592941241 0.57764450346021 -1.49569738903222 1.60934675969202 -1 -0.816288446336347 -2.98870040705876 -1.35508306461816 -0.745551740657348 3.64239852076815 -21.0580148527782
-0.0428709532778712 0.300917713508204 3.80382966746912 -3.06063689861109 1 0.953650108633662 -3.00428709532779 -1.35500233538112 -1.57581488322223 0.699446996849696 -0.0105908541933993
-0.0749252783176347 0.966580968475407 2.27960785857315 -1.62180600096391 1 0.256361524767552 -3.00749252783176 0.253107968393589 0.153334914385637 -2.42375771162187 4.9451488242182
0.165159269802039 0.992392852328858 1.05606742987522 -3.04403993301179 1 -0.123111439950126 -2.9834840730198 -3.04656157185275 -1.87487766861928 0.59265430785295 -0.00929246937250443
0.295371193476253 0.910705426629045 0.355039818500759 1.76103555885064 -1 -0.413056443973954 -2.97046288065237 -1.10823417904974 0.530719923199792 -0.671237901200505 0.0064887542690362
0.358347630817732 0.960899536337019 1.2983767104583 1.30141459205127 -1 -0.276897239183244 -2.96416523691823 -0.941149532589237 0.454416756663954 -0.82190483157116 0.317859406400666
-1.04018987739085 0.890142994448663 1.05766862286695 -2.95119482234966 1 -0.455681302484498 -3.10401898773908 -1.30212401705778 0.129702882808378 0.254562283290554 0.00072975248455136
0.333126266123426 0.751660038036457 0.229071128476196 1.75044362261943 -1 -0.659550746507827 -2.96668737338766 -2.39883820697028 0.962488369753877 -2.60539743546477 1.61773183607113
0.535983169642565 0.320503095328758 3.42800141062403 1.04345336102106 1 0.947247468133162 -2.94640168303574 1.23392286170143 -0.432964178146575 0.559542879452427 -0.0273885453009101
-0.163679416153283 0.794925457835633 0.350086419629056 -5.58821871170214 1 -0.60670710930795 -3.01636794161533 -4.40720844974274 -1.77417940972891 -3.26860564443801 3.71538845257411
0.214468286563974 0.9264861695875 2.06202324982896 0.847364105259137 -1 -0.376328815749051 -2.9785531713436 -1.1387991320387 0.653269301302308 -0.823021145571412 1.34038503837944
0.824140642487847 0.872692067586416 0.503404423591168 0.516950661842557 1 -0.488270985387977 -2.91758593575122 -0.85681692619675 -1.4129610874346 1.64387515892725 -0.659527410384603
-1.05577597540905 0.966844818042421 1.43000873549767 -4.28910688782301 1 -0.255364636988988 -3.1055775975409 -1.75405690013249 -0.167266163899784 -0.916906084534114 0.487901818613808
1.68584082918663 0.957780447438475 2.53609193692725 4.67920561178329 -1 0.287500633920266 -2.83141591708134 -1.66677131534258 -0.286416809241476 1.58653615710257 -0.00735988393087006
-0.257996554182456 0.99952267022847 0.478336489422993 -0.274754312066967 1 0.0308938780237931 -3.02579965541825 -0.133964441290939 -0.148036986028244 1.03757401734944 -0.503046601956554
2.13470035426264 0.426717338732022 1.40863276440645 -2.05548857302872 1 -0.904385046772369 -2.78652996457374 -2.99766695560148 -3.50134974888411 -1.82820131762805 3.09229138475281
-1.66622823484536 0.377224750962658 0.177722213297285 -4.21639442110104 1 -0.92612174537755 -3.16662282348454 -3.22983154870961 0.235902031623229 0.492642116326037 -0.0299313972566848
0.323588795046968 0.17973487503891 3.95050424189544 1.64485554883078 1 0.98371508817073 -2.9676411204953 0.342957450723751 0.699700971068373 -1.51529014432489 0.381571550325031
-0.324232445932577 0.984235380605533 0.572045137672647 -0.594475827812888 1 -0.176863550694545 -3.03242324459326 -0.738178779403066 -0.424352841583813 2.18878872983912 -1.84695526405093
1.49631118463497 0.873287210886519 1.48534645998852 -2.290093652531 1 0.487205754586339 -2.8503688815365 -3.58542535968356 -3.51975195706046 0.342860786034107 -0.0176728536820233
1.42688232142187 -0.462206807472756 6.99747660861199 4.64474795477043 1 0.886772161902843 -2.85731176785781 -0.242617031767234 0.0876788467937089 -0.402875520573256 -0.00672379727394384
0.438168185479726 0.533543310054728 3.02923532013128 -1.03655941314894 1 0.845772745065626 -2.95618318145203 1.00125010795158 -0.520397910097673 -2.33144871018153 2.24947179612118
-0.0336969715717239 0.759465553827205 0.870879223696871 0.693712033117743 -1 -0.650547517518849 -3.00336969715717 -1.29073690992485 0.796869147978771 -1.21946964508494 0.509958587553195
-0.0844751586877336 0.190835977278661 2.72308965089078 -1.82271381415219 1 0.981621938312352 -3.00844751586877 1.19444788741574 -0.344867052924637 -3.00608442786456 0.680436916842213
-0.85730315944766 0.886700776303241 0.552219151260039 -3.35922816086966 1 -0.462343739336037 -3.08573031594477 -3.10754317219787 -0.763470290550309 1.41307334626545 -0.404603172295934
-1.34061179027249 0.983700333838434 0.969254537409339 -1.21053312505135 1 0.179815608905774 -3.13406117902725 0.149305350832611 1.16314728454453 0.741095566766236 -0.114089542324827
1.53612839891059 0.819483665957109 3.21860532524035 4.27658163314344 -1 0.573102539890985 -2.84638716010894 -0.595162634530023 -0.438198770442932 2.46683390604831 -0.161517097790463
0.392082271136553 0.744211255013612 -0.891102381918374 -0.804601132254191 -1 -0.667944314977727 -2.96079177288634 -0.984202167310258 -0.894833749595585 -1.75467731487932 0.00698763826659752
0.462878560382598 0.930816233341746 2.02951122351403 -1.52439848732239 1 0.365487537061776 -2.95371214396174 -0.339023415311934 -1.30737837581267 -0.0208082903608442 0.0265375680001522
0.668204636171929 0.0322285600095345 6.03070822879562 1.03236553738767 1 0.999480525032735 -2.93317953638281 1.30940049033878 -0.189496275430926 0.186308315947106 0.208797850264066
1.85462726924259 0.607025945530668 -0.235490713323138 3.98455472789568 -1 -0.794682012790398 -2.81453727307574 -1.12151081388873 -1.40404180712933 1.82289852387643 -1.85522898638173
0.511785846837397 0.833973097043987 -0.52030974213569 0.235622356529682 -1 -0.551805104549479 -2.94882141531626 -0.891791461428294 -1.06610011311292 0.587250993880319 -0.576896648101772
-1.06728060484048 0.993740439046938 -0.974033521451966 -1.23915827005505 1 -0.111713650924128 -3.10672806048405 -0.150317495916789 0.871397560661643 -1.42834802418291 -0.0106318072555876
-0.420635469011596 0.898454636254237 0.490132741016589 -3.65831218487667 1 -0.43906635784727 -3.04206354690116 -1.5366060376972 -0.619579313122771 -2.45908922804669 1.54980965274923
0.480269243315082 0.998952327950539 1.11002392187256 0.174679316630278 1 0.0457629378667842 -2.95197307566849 -0.660461844180122 -1.32065056763413 2.81352641007716 -2.60058915539459
-1.17304506676445 0.199128696119242 1.32931206998318 2.82400296119139 -1 -0.979973347791587 -3.11730450667645 -4.98498462776369 3.07427020638858 1.46448383869242 -0.00736908277530109
0.253084356897214 -0.688155026257426 -2.74826872597934 0.855097006888446 -1 -0.725563684204662 -2.97469156431028 -3.24086294900089 0.701443516054121 -5.45967601482931 2.23290230592524
-0.767995725577813 0.895960531009536 0.452423280183315 -0.428965378860546 -1 -0.44413368130903 -3.07679957255778 -0.522578507257906 1.01773838221013 -0.499639565086616 0.0041310408824022
-1.21125545613826 0.914711528313182 0.207826798224168 2.62441071258918 -1 -0.404107436173801 -3.12112554561383 -3.87408431611196 3.07084720791914 -0.218886273175771 -0.00158046141190247
0.114448363918676 0.988156308301427 0.0585931781510174 -4.48966591849341 1 0.153450677300866 -2.98855516360813 -1.09057707153583 -1.23008111755436 -5.85366451488578 13.3601145797286
0.353267036448033 0.993522422039158 1.91735924700867 -1.9230453608578 1 -0.113636248202087 -2.9646732963552 -1.34013215614647 -1.46062872437122 0.901818177100162 0.000233619942080054
