ex4x ex4y ex5 ex6x ex6y ex7x ex7y
-1.85997259820222 -3.47538966895638 6.3509547529149 6.37474389510558 1.63873799183596 C C
-0.124936831521311 0.335922205157414 -15.3033378875705 8.25331167392679 1.46893817277754 F C
-1.81173442549577 -3.05235014603785 -7.90818125820788 7.16302849627356 1.73757940951343 E B
0.813546552604447 1.07647339517883 10.3559205270347 5.03466048282981 1.73871612077098 F F
-1.23136329707605 -0.966575362958033 -12.6687624906571 5.68138599713748 2.05262333558529 D C
-0.0853596396392028 -0.0311752631611254 -24.6549196794592 4.9132117594704 1.63169014204391 F C
1.23191833047855 2.37557805475198 -14.2003694973066 4.18576183903383 2.2812783268269 F D
0.691745920482209 0.0179252978348694 5.24447113713847 6.23468029706517 1.59535651330462 D A
-0.264259388903151 -1.16503233099704 0 5.16310236683804 2.16996526400782 F B
-1.31029160082653 -2.10281964381075 -12.8372477940387 8.70670267281633 2.12838395699058 D C
0.654954934833643 -0.295612140386812 -12.3787643700652 9.34364791193821 1.86002079509766 F C
0.655712373194124 -0.342172824033719 -14.3400920747363 7.91416268487526 1.82881896634315 E D
0.539879495647889 0.975402757267206 0 7.86892014780838 2.21862551807623 C C
-0.180577862961852 -0.606878488199441 0 7.74786799885945 1.886350898062 F B
0.782868030784868 2.45763241159909 -3.39805257797943 5.922107350059 2.07796591198627 F B
-0.536823026890212 -0.960840510567677 -1.11152322622052 6.87888868471726 1.81749203216086 C C
-0.826412892125538 -1.24453323419456 0 7.2636045197787 1.94783169459658 B B
-0.280044889088097 -0.64466542331247 13.7281237012397 4.25598956669791 1.76792552730438 C D
-1.33201639236959 -2.71462822540177 -5.22781099007289 5.76052234181609 1.54322197884342 E A
-0.150761181576861 1.56308527789263 15.1349803911612 5.36815120147073 1.56953852188078 A D
1.29167502388918 0.912576631244461 13.2473713321884 7.04335133520301 1.48531428580763 D A
0.553377832204458 0.127472154771484 17.249552229401 7.06588085649955 1.65899412956401 E B
0.473247894075844 1.16946526025588 0 5.80078449278661 1.87563920572252 F C
0.113406822492496 0.753936959474885 7.82559241691784 7.82192006065397 1.64700348120383 C D
-0.0885159174295805 -0.564516420408687 -10.3265626266413 5.71559012732004 1.85399610165722 C C
1.09813851556662 1.53819816371688 5.67929897874202 4.87543436165421 2.17815344815497 F C
-0.0171024424447854 1.10362747856012 0 5.91586383864018 1.85815470820835 F D
0.510215961795829 1.39181728456892 -0.503531735172335 6.72710510729881 1.77104633465681 B A
-0.24128006678274 0.852074348145521 0 7.35162021907574 2.09200594332698 F C
-3.47166113186058 -3.19429045062795 13.6746744430391 7.08835746349835 1.72201913656363 C E
-0.531916275108681 0.570826393507317 -7.31881163744602 4.54256116359756 1.70808946717193 C C
0.0870927787445815 -1.64184853973961 5.33673759912291 4.82691480361579 1.75753471877248 D E
-0.632513214392967 -1.66662317550881 -17.0344923651574 7.49759463245907 1.66523456364859 C D
-3.27799861665131 -3.82704270246361 0 4.4876150424922 1.75028430880715 D D
1.0156887142326 2.79285825139955 -17.4805308700406 6.68672388701829 1.77015278484892 F B
0.524487150653847 0.648413323641225 0 6.62469222187394 1.60857714077123 F C
-0.364809522209633 -0.890930962588738 9.63688097377911 7.51752625351384 1.6977355230164 D C
0.19486597693765 -1.23814775162205 -29.2032311543525 9.52275529656904 1.67549519557227 B C
-0.359325798808845 -1.67004164456041 1.98104041767226 6.88149020286148 1.6474557251892 F E
-0.118405416535151 -0.486853449851755 0 5.42898237578134 1.7365100781311 F E
-2.20925378230016 -0.908962877722588 -20.7767826637116 7.71072003986308 2.04718311700403 C D
-2.32591925647645 -3.70216322124522 0 8.96474804138169 1.44831908306668 F C
-0.760054044133425 -0.907412148528217 -13.5841791967297 6.27062422025748 1.63350056396498 B E
-1.26554034786732 -2.19409751584577 0.879783668536006 6.26173084338852 1.58972815746965 F A
-1.25413018350952 -2.59474811603092 -5.80286087430489 7.76832719795929 2.12046367358916 C C
-1.52303915055914 -0.857270584124368 -12.110473551045 4.6324033108666 1.59256267536039 F A
1.87666743729073 3.2586561513288 0 5.92904938451354 2.06961545940422 F C
0.0306390092418327 0.715445852986676 15.2394288976325 4.57702215238013 1.35397959046857 E C
0.751538527593199 1.82562312926961 -2.52829024158126 4.34564830600947 1.56504289151992 F C
-0.225813690171254 -1.07898383454558 0 7.25354442951336 1.8136225931337 F A
-0.147723462552054 0.124263426938622 0 8.4913918397062 1.90403148798299 F A
-1.1124172778391 -1.66555374313821 11.1123616202431 8.32590949450142 1.80872117454821 C D
1.75753704637908 1.15475054836083 0 7.60254399870707 1.75313936498867 D A
-0.444544216438265 -0.248701351837163 0 8.36941149342043 1.50108580134367 F A
0.22540569872837 -0.144215045984396 0 6.61571427344533 1.49800222888185 D E
0.0958228941326578 -0.100676450507011 -33.9628577846915 7.84304150821441 1.58510617115566 A A
0.428328647148545 0.571835054811544 0 5.67556956296668 1.58343671326981 A E
0.856452664042212 0.445678903382641 0.360803396020677 5.85271335214091 1.68701775409072 F A
-0.758283644783332 -1.89451159625961 15.226094190364 5.07829734199889 1.76514682790584 F D
-1.0525155542418 -0.673415145102652 -3.59507867951602 7.75605371988248 1.70296654822829 D E
0.648396445143118 0.095797781198378 4.54928048311071 8.60221316749799 1.83590105559492 D D
1.06303201314407 0.814778294424698 2.4701939687514 5.30614618499894 1.87431793275448 F A
-1.17181872837222 -3.31316278662348 -20.5369372733694 7.16957495644684 1.57003701593739 E D
0.232364920846756 -0.0270764616921055 7.2509462809647 6.72089579845651 1.95015119883336 D C
-0.375606016039779 0.817412102507169 -17.2328859092093 4.03705225096842 1.45275525753385 D D
-0.196513049249727 0.356509527041104 1.69215891970483 4.32893898056008 1.89758091619982 D B
-0.840563784895096 -1.45379381969891 6.59797228702249 6.81667766452105 1.6412031220288 C C
0.616268058932457 2.28499968675745 8.48839388881644 6.8861009027932 1.9628535643635 F C
1.75080205106528 0.93768673202751 -0.591441685462307 6.56635214829384 1.42613874382357 E D
-0.0689695886853902 -0.0193187674814626 7.91900783858699 6.03814854939038 1.6116439931906 E C
-0.398311141616748 -0.60791037591175 -10.4220365138452 4.3969576005771 2.18243751599881 E C
-0.579539882830737 -0.632941510385806 -26.7898198650522 5.88337725630203 1.72451745131628 E C
0.981285519076177 1.81892862979658 -19.5192533064221 6.215211636084 1.88442954999792 E D
1.03658412527144 0.0904391742762891 -19.7169338100589 7.54631719566876 1.69975521509847 F C
0.462567511249261 1.37099640439 -0.376475585035284 7.90893176979162 2.00177811374224 E D
1.17783709673442 1.26632992946883 7.47289742472777 7.38412663185068 1.97933978966182 D C
1.12151864993129 1.00876635991764 29.9186579292119 4.76217683902105 1.74112235724078 D B
-0.316407286380296 -0.280344656016912 -13.7542435224314 7.11875282568066 1.97872224567251 D D
0.0125155878877283 0.283226268122045 26.4616895254304 5.68148160171337 1.75298139261924 F C
0.830447453814138 1.7299483737485 13.7950730561994 5.66995400068195 2.0572974718073 F A
-0.715715908798331 -0.842678779101282 -6.24390498560112 4.86234972795687 1.59018541493908 E C
-0.282331049655175 -0.393656995350909 -0.891779814112496 8.57122552294513 1.71681580157672 C E
0.0170596918643228 1.24389970915547 -5.01312869136976 5.78838920442481 1.3890436522966 B D
-1.06218156123282 -0.855585292352101 -0.319007612539124 4.1270157810656 1.37098407478735 F B
0.548846457824737 0.37251648498682 7.95090719517617 6.43187586160586 2.18372670480266 D A
-0.20340002921858 1.56050714246637 -2.09623197914487 6.11939669280127 1.57200241691881 F F
2.42789631488743 5.36939562134516 -15.6626297766098 5.97222617349549 1.88695159778285 B D
0.334901462070249 1.21153462566033 0 7.1360556365136 1.55227783881933 D A
0.445229263189987 -0.678547986713571 -23.6358235517239 5.99039716501887 2.07899892053267 C A
-1.59319666115359 -3.13069290578409 -10.5838630118303 7.18838881222508 1.64245071486391 F C
-0.446702635003678 0.691620844783353 2.40348316955174 8.45881718520287 2.08066770101115 D A
-0.942647082259504 -0.971304843708609 5.9989047799042 7.7328021944732 2.09949290725277 B E
2.5138150714098 2.30904624711248 -4.33526010840645 6.17025335262059 1.6622982974268 F C
-0.372688249868797 -2.13386117179712 -11.1339490221008 5.49883979955468 1.92843256340177 E A
-1.06847262143284 -1.47451527333551 -13.0538617894118 7.85862802911066 1.78653557346038 D A
1.3301706882791 3.68848783854965 0 5.8349592630463 1.9052463219097 F A
0.165198386952218 0.491453829886881 0 6.91878805904886 1.78463616469453 D E
-0.845455645603596 -1.54916482339825 -1.1779769160641 4.26887947521661 1.63662494917082 D C
-1.38558848209041 -1.23804617438113 -9.92774983956295 5.69692051080867 1.73945175982581 C C
-0.630722310180681 -0.611431481714205 0 7.70347457531298 1.79944866590634 F D
-0.252946563758392 -1.21151893655403 0.473578850154128 4.31120244387867 1.5022705617627 B C
0.0559523528217402 0.91065728961587 10.0185378222404 5.46684590116415 1.83598433023841 C D
1.46692526395136 0.423957255171364 9.62021757720688 7.61157223822148 2.33724865065561 D A
-1.14331337805184 -1.27217116390883 19.3547810292057 7.85430945249578 1.6164625706602 F C
-0.528862064236097 -0.719139972360052 4.7289172104759 5.90559413541741 1.76466911945986 E C
1.59277793730071 1.37088866731911 -4.29488767158202 7.85868300719521 2.16298792423605 F D
-1.0087183431555 -1.61412767140388 -6.2405184949518 7.25139010801358 1.69945810330336 E C
-1.97991779444747 -3.45065752133132 -32.5280737250803 4.83277013560832 1.85536977710649 D B
-0.390412925433586 0.133194038761484 3.34692279888698 9.45118252013614 2.12128603147654 E E
0.465237549574149 0.636438599823043 0.84264463900047 9.49242058446426 1.63501672020333 F D
0.535625635336523 0.0566914633866121 -7.88244086655547 6.06850495267022 2.16043326619253 E A
0.433568419136284 0.405201883975148 3.57488869803642 4.19248532237893 1.80522011366111 B C
0.360075635012948 0.47792646582009 1.4230660159317 7.57791394941555 1.64438971195132 D D
0.511019068856828 0.738596206033897 16.5535291778861 5.56595376448539 1.53112577881954 C D
-0.582973650033738 -0.632291097423946 -1.79321538236707 7.83881732442845 1.54008986183645 B A
1.72130936902951 2.21772541407217 -29.7351468923346 8.362074592495 1.87115126866521 D A
-0.0899205198253843 -0.765764480397543 -9.44899101555452 7.00893252246475 1.71166716922611 E D
-1.40784422929772 -0.905521637106665 8.50729847878491 6.29903522223302 1.58169211029273 F A
1.92340306717604 1.56118480195045 -2.90409662228969 4.54781752746607 2.01467299710133 D E
-0.983511289480722 -0.262196532389289 -7.51653330431687 9.10484163905733 2.05567310584069 D B
0.700499833162997 0.119449382677336 0 5.57249976712875 1.57375503266083 B C
-1.12765750057815 -1.82948096391429 0 5.7861918441233 2.11619448309562 C E
0.278034904030187 -1.29283750458704 0 5.51022107518592 1.66160499500306 D C
0.57493143005436 -1.3221810374693 -19.239423017808 6.12149323879608 1.89096465741534 F A
0.276301709204675 0.104843531738092 5.45110680454671 6.95182970521944 1.87915953411602 D A
0.0927841346103647 -0.521806134927761 15.8624853147828 4.65143619565195 1.55666439946133 D A
0.282904398849276 -0.366516315918972 10.5565752682892 6.07752702595704 1.45732719651231 F F
0.815967625198819 -1.13603406775998 26.354046749967 9.89041605368954 1.53120308077651 C C
0.362841693437528 -0.821895844566489 0 5.84965638895738 2.00467116530278 C A
-1.57472482327669 -3.70276403209513 -11.8015461510972 8.28560561054224 1.9283710407248 F A
-0.733033596638452 -1.27951383958708 0 6.72763666373739 1.96058890520276 D D
1.53695879660422 1.50701380151042 0 4.65589987175326 1.93972862434615 F D
-0.458036924551154 -2.33796427651516 11.6040682923978 5.55644534162801 1.98219526248871 F F
-2.08553654610664 -4.13025702296709 -0.646685771191923 9.36562229666961 1.78266860291775 C C
